user_id,age,country,income_level,investment_experience,num_investments,total_invested
606,44,Netherlands,High,Novice,15,28231.36
607,42,Italy,Low,Expert,13,27643.93
608,52,France,Medium,Novice,17,35626.53
609,29,Spain,Medium,Novice,20,28156.76
610,32,Austria,Low,Novice,11,25075.51
611,37,Italy,Medium,Intermediate,5,9941.56
612,52,Italy,High,Novice,6,13945.77
613,40,France,Low,Expert,16,27591.78
614,64,Austria,Low,Expert,18,33923.55
615,44,Spain,Medium,Expert,12,39608.67
616,19,France,Low,Novice,10,16018.31
617,20,Italy,Medium,Intermediate,20,34566.92
618,21,France,Medium,Novice,8,16465.3
619,32,Spain,Low,Expert,9,12043.65
620,21,France,Medium,Novice,11,19696.7
621,64,Spain,Medium,Intermediate,15,23768.99
622,61,Austria,Medium,Novice,17,42644.7
623,27,Sweden,Medium,Novice,15,26047.82
624,35,Germany,Medium,Intermediate,18,19926.64
625,65,France,Medium,Novice,16,32985.16
626,49,Germany,High,Expert,12,17538.4
627,60,Italy,Medium,Novice,13,44419.35
628,44,Italy,Low,Novice,19,41902.24
629,52,Italy,Low,Novice,7,8203.14
630,63,France,High,Expert,9,12175.5
631,53,Italy,High,Intermediate,17,29503.3
632,26,Italy,Low,Novice,6,6722.49
633,59,Germany,High,Expert,10,21820.91
634,23,Spain,Medium,Novice,10,24714.79
635,35,Italy,Medium,Intermediate,14,19069.0
636,22,France,High,Intermediate,8,4829.73
637,60,Spain,Low,Novice,11,20692.3
638,39,Netherlands,High,Novice,15,40781.98
639,30,Sweden,Low,Expert,19,48582.09
640,48,France,Medium,Intermediate,11,19973.57
641,43,France,Medium,Intermediate,15,28516.71
642,42,Italy,Medium,Novice,17,25947.14
643,34,Netherlands,Medium,Novice,5,10758.85
644,24,Austria,High,Novice,5,9787.52
645,38,France,Medium,Novice,16,43231.69
646,54,Austria,Low,Novice,20,37680.43
647,34,Spain,High,Intermediate,20,40184.59
648,44,Netherlands,Low,Novice,5,7859.51
649,42,Spain,High,Novice,10,23827.4
650,59,Sweden,Medium,Intermediate,5,13664.01
651,49,Sweden,Medium,Novice,10,25646.97
652,28,Sweden,Medium,Novice,14,45763.93
653,64,Spain,Medium,Expert,8,15859.21
654,52,Sweden,High,Intermediate,7,21483.43
655,22,Austria,Medium,Intermediate,19,41779.69
656,44,France,High,Novice,6,10352.62
657,63,France,Low,Intermediate,7,22308.54
658,41,Germany,Medium,Intermediate,19,57566.98
659,57,Italy,Medium,Novice,20,40989.07
660,52,Spain,Medium,Novice,20,54559.02
661,64,Netherlands,Medium,Novice,8,28621.98
662,50,Austria,Medium,Novice,10,13764.63
663,29,Germany,High,Intermediate,19,26673.98
664,33,France,Medium,Novice,8,12626.94
665,40,Netherlands,Medium,Novice,13,32775.74
666,43,Italy,Medium,Expert,10,15815.95
667,32,Netherlands,Medium,Expert,20,33780.16
668,59,Austria,Medium,Novice,11,16436.79
669,43,Italy,Medium,Novice,15,30251.72
670,58,Germany,Medium,Novice,16,18044.12
671,45,Sweden,Medium,Intermediate,17,54990.15
672,24,Spain,High,Novice,20,53367.81
673,62,Spain,Medium,Novice,10,22341.54
674,22,Sweden,High,Expert,16,44682.9
675,54,Sweden,Low,Expert,11,18433.69
676,38,Germany,High,Intermediate,7,11469.61
677,63,Austria,Medium,Novice,17,27561.74
678,28,Spain,Low,Expert,5,3372.81
679,42,Sweden,High,Novice,9,29882.99
680,65,France,Medium,Intermediate,10,22963.77
681,23,Spain,Medium,Novice,16,40955.17
682,24,Italy,Low,Novice,20,48881.75
683,56,Austria,Medium,Intermediate,16,28714.9
684,38,Germany,Medium,Intermediate,16,26323.3
685,46,Italy,Low,Intermediate,17,30029.4
686,42,Italy,Low,Intermediate,14,27093.43
687,42,Germany,Medium,Novice,19,28557.39
688,33,Sweden,Low,Novice,8,26464.03
689,42,Sweden,Medium,Novice,10,19457.96
690,42,Netherlands,Medium,Novice,12,21135.73
691,37,Italy,Medium,Novice,7,8093.35
692,26,Germany,Low,Novice,8,15889.33
693,53,Spain,Medium,Novice,17,37777.94
694,40,Spain,Low,Intermediate,14,38994.74
695,38,Austria,Medium,Novice,14,27258.84
696,42,Austria,Low,Expert,5,7013.31
697,33,Spain,Medium,Intermediate,11,16825.52
698,28,France,Low,Novice,14,19716.6
699,27,Germany,Low,Novice,13,18718.12
700,37,Italy,Medium,Novice,15,36533.91
701,33,Sweden,Medium,Intermediate,20,31167.16
702,30,Italy,Low,Novice,7,14861.7
703,43,Netherlands,High,Novice,19,43480.51
704,39,Italy,Medium,Expert,9,20227.55
705,59,Spain,Low,Novice,18,34434.43
706,62,France,Medium,Novice,17,49522.64
707,43,Netherlands,Low,Intermediate,11,34910.86
708,49,Spain,Medium,Novice,8,9082.64
709,35,Austria,Medium,Novice,6,8296.7
710,54,France,Medium,Intermediate,9,21353.21
711,61,Austria,Medium,Expert,18,39227.86
712,47,Sweden,Low,Intermediate,12,18833.09
713,62,Germany,High,Intermediate,5,15941.03
714,44,Sweden,Medium,Intermediate,13,29798.97
715,33,Netherlands,Medium,Intermediate,17,29944.99
716,42,Germany,Medium,Intermediate,20,41809.3
717,55,Italy,Medium,Expert,7,18895.55
718,62,Italy,Medium,Intermediate,6,12441.82
719,41,Sweden,High,Intermediate,14,23050.66
720,58,Germany,Low,Novice,19,52437.2
721,60,Netherlands,Low,Intermediate,5,11666.87
722,54,Sweden,Medium,Novice,14,37781.95
723,39,Austria,Medium,Novice,13,30752.62
724,34,France,Medium,Intermediate,18,48850.67
725,55,Sweden,Medium,Novice,7,15748.05
726,43,Italy,Medium,Intermediate,15,31638.15
727,50,France,Medium,Novice,6,14667.75
728,24,Netherlands,Medium,Expert,16,31940.44
729,25,Austria,High,Novice,6,9327.41
730,37,Netherlands,Medium,Novice,17,58051.6
731,48,Netherlands,Medium,Novice,12,16102.86
732,62,Italy,Medium,Novice,14,22561.69
733,63,Germany,Low,Novice,19,38297.4
734,24,Sweden,High,Expert,10,27507.49
735,65,France,Medium,Intermediate,6,7296.37
736,39,Spain,Medium,Novice,19,39774.51
737,43,Sweden,Low,Intermediate,9,10214.09
738,45,Italy,Low,Intermediate,17,31874.21
739,30,Italy,Medium,Novice,19,46195.9
740,63,France,Low,Intermediate,15,23119.52
741,22,Spain,Low,Expert,20,51117.91
742,29,Netherlands,Medium,Novice,20,40311.52
743,34,Sweden,High,Intermediate,7,15989.17
744,58,Netherlands,Medium,Intermediate,18,32654.09
745,55,Germany,Medium,Expert,9,15492.88
746,57,France,High,Intermediate,11,21195.85
747,37,Spain,Medium,Intermediate,16,24994.15
748,38,Germany,Low,Novice,10,15941.81
749,41,Sweden,Low,Novice,14,15941.77
750,56,France,Medium,Novice,9,19695.12
751,49,Sweden,Medium,Expert,13,23307.42
752,29,Spain,Low,Novice,14,19034.27
753,29,Netherlands,High,Intermediate,18,40814.44
754,40,Germany,Medium,Novice,10,19949.5
755,42,Spain,Medium,Novice,17,41353.83
756,61,Italy,Medium,Expert,14,33278.86
757,49,France,Low,Novice,10,12024.16
758,32,Netherlands,Low,Novice,7,14114.02
759,36,France,Medium,Intermediate,17,33991.46
760,49,Spain,Medium,Intermediate,11,21454.67
761,35,Austria,Medium,Expert,15,35768.99
762,52,Austria,Medium,Intermediate,18,49523.42
763,46,Spain,Low,Novice,14,34186.84
764,65,Austria,Medium,Novice,16,38838.12
765,20,Italy,Low,Expert,18,33744.37
766,23,Italy,High,Novice,11,21032.05
767,33,France,High,Intermediate,10,20217.63
768,40,Austria,Medium,Intermediate,14,30408.31
769,28,Spain,Low,Novice,13,21071.59
770,31,Austria,Low,Novice,17,39880.1
771,35,Spain,Medium,Novice,19,52766.68
772,63,Netherlands,Low,Novice,15,30730.31
773,50,Sweden,High,Novice,16,37096.09
774,44,Germany,High,Expert,16,33231.33
775,26,Sweden,High,Novice,7,15111.69
776,63,Netherlands,High,Intermediate,14,24577.83
777,61,Italy,Medium,Intermediate,20,56896.17
778,35,Sweden,Medium,Novice,11,21623.39
779,58,Austria,High,Novice,19,49650.93
780,50,Sweden,Low,Expert,17,45359.95
781,41,Italy,High,Novice,7,12308.86
782,18,Austria,Medium,Intermediate,10,15578.87
783,64,Italy,Medium,Intermediate,17,47591.65
784,22,Austria,Medium,Novice,8,28423.43
785,45,Austria,Low,Novice,8,14346.03
786,36,Netherlands,Medium,Novice,7,5962.8
787,49,Austria,Medium,Intermediate,13,31649.19
788,21,Germany,Low,Intermediate,8,21460.56
789,47,Germany,Low,Expert,6,12321.24
790,46,Italy,Low,Expert,20,38286.28
791,30,Sweden,High,Expert,19,39927.13
792,37,France,High,Expert,20,59415.16
793,23,Sweden,Medium,Novice,12,17821.54
794,60,Sweden,Low,Novice,16,28842.07
795,37,Sweden,Medium,Novice,14,22383.64
796,59,Germany,Medium,Novice,20,42844.34
797,48,Germany,Low,Novice,11,16682.3
798,61,Italy,Low,Intermediate,16,37013.27
799,25,Austria,Medium,Novice,20,50349.66
800,22,France,Medium,Intermediate,9,10357.78
801,24,Germany,Medium,Expert,9,5418.92
802,26,Italy,Medium,Intermediate,20,34487.18
803,26,Sweden,High,Novice,5,14622.41
804,51,Spain,Low,Intermediate,20,26339.68
805,46,Netherlands,Medium,Intermediate,10,17935.16
806,27,Italy,Medium,Novice,13,28608.59
807,31,Germany,High,Novice,18,39328.27
808,25,Spain,Medium,Novice,8,14235.82
809,45,Netherlands,Medium,Novice,16,35008.38
810,59,Germany,Low,Intermediate,5,5947.51
811,64,Spain,Low,Expert,5,3964.7
812,19,Austria,High,Expert,11,23032.27
813,31,Spain,Medium,Novice,10,12344.59
814,43,Netherlands,Medium,Intermediate,9,26717.97
815,33,Italy,Medium,Novice,13,39759.0
816,58,Spain,Low,Expert,17,32005.33
817,18,Netherlands,High,Novice,10,26524.58
818,54,Italy,Medium,Intermediate,17,32109.09
819,48,Austria,Low,Intermediate,9,20907.15
820,18,Netherlands,Low,Expert,14,52019.55
821,43,Spain,Low,Intermediate,20,34547.82
822,44,Italy,Medium,Novice,20,36963.4
823,52,Spain,Medium,Novice,19,34496.88
824,37,Germany,Medium,Novice,13,31278.69
825,27,Spain,Medium,Intermediate,17,40222.77
826,59,Sweden,Medium,Novice,18,34341.58
827,45,Sweden,High,Novice,12,29225.23
828,33,Germany,High,Novice,9,9529.23
829,57,Spain,Low,Intermediate,12,11014.72
830,60,Sweden,Low,Novice,18,29187.35
831,26,Sweden,Low,Novice,8,15000.64
832,40,Spain,Medium,Expert,8,15147.22
833,34,France,Medium,Intermediate,12,31794.12
834,35,Sweden,High,Intermediate,14,11765.78
835,19,Netherlands,High,Novice,18,43594.0
836,22,Netherlands,Medium,Intermediate,20,36775.06
837,22,Italy,Medium,Novice,9,22346.08
838,49,Austria,Medium,Novice,11,14150.87
839,34,Austria,Low,Intermediate,12,19279.46
840,64,Germany,Low,Intermediate,9,14519.98
841,20,Austria,High,Novice,13,30793.53
842,48,Netherlands,Medium,Novice,20,49357.69
843,20,Spain,High,Intermediate,9,7199.12
844,59,Italy,Low,Novice,19,36967.07
845,64,Netherlands,Low,Novice,5,8092.45
846,41,Germany,Medium,Expert,6,14813.75
847,29,France,High,Expert,19,40057.78
848,43,Germany,High,Expert,15,40140.29
849,37,Netherlands,Low,Novice,14,18944.36
850,41,France,Low,Intermediate,6,17393.04
851,65,Spain,Low,Novice,18,33733.93
852,49,Austria,Medium,Intermediate,15,55411.66
853,52,Austria,Medium,Novice,7,13485.67
854,44,Germany,Low,Novice,6,9246.85
855,62,Germany,High,Novice,7,12779.04
856,60,Italy,High,Intermediate,19,34457.61
857,24,France,Medium,Novice,9,22895.2
858,49,Germany,High,Novice,10,14815.15
859,35,Germany,Low,Novice,7,14331.22
860,51,Italy,Medium,Novice,18,37589.75
861,65,Germany,Medium,Intermediate,19,48988.96
862,58,Austria,Medium,Intermediate,13,24068.8
863,21,Italy,Medium,Novice,14,23368.59
864,36,Netherlands,High,Expert,19,44009.35
865,43,Sweden,High,Novice,9,13248.77
866,46,Netherlands,Low,Expert,16,47066.85
867,26,Austria,Medium,Novice,19,44433.77
868,24,France,Medium,Novice,20,58161.03
869,25,Spain,Medium,Intermediate,17,26096.6
870,46,Netherlands,Medium,Expert,6,18200.08
871,23,France,High,Novice,18,22061.5
872,63,Sweden,Medium,Novice,11,15569.18
873,38,France,Low,Novice,8,18132.64
874,40,Italy,Medium,Intermediate,15,16939.28
875,34,Austria,High,Novice,8,18461.42
876,43,Austria,Medium,Intermediate,5,5353.11
877,33,Germany,Medium,Expert,11,16633.44
878,26,Germany,Low,Expert,14,27862.97
879,32,France,Low,Novice,13,24888.07
880,61,Sweden,High,Novice,8,10080.73
881,55,Netherlands,High,Novice,11,20028.14
882,22,France,High,Novice,16,29091.29
883,26,Germany,High,Expert,18,30092.33
884,39,Germany,Low,Novice,11,22873.31
885,28,Spain,Medium,Intermediate,19,26075.58
886,49,Germany,Medium,Novice,14,26754.87
887,40,France,High,Novice,16,30296.32
888,46,France,Low,Intermediate,13,24197.17
889,33,Sweden,Low,Novice,15,33865.21
890,53,Italy,Low,Novice,11,23463.39
891,26,Italy,Low,Expert,5,10702.98
892,51,France,Medium,Expert,12,27369.93
893,19,Italy,Medium,Novice,19,35318.95
894,52,Austria,Medium,Expert,12,26874.45
895,50,Netherlands,Medium,Novice,6,28905.25
896,38,Spain,Low,Expert,20,43369.53
897,35,Germany,High,Novice,7,21319.71
898,40,Austria,Medium,Novice,11,17238.51
899,28,Germany,Low,Novice,20,26945.62
900,52,Austria,Medium,Intermediate,16,31632.73
901,32,Spain,High,Intermediate,17,23815.08
902,40,Austria,High,Novice,8,13741.82
903,33,Spain,Medium,Intermediate,9,24484.54
904,40,Spain,Low,Intermediate,8,11292.7
905,54,Spain,Low,Expert,11,24765.18
906,49,Spain,Medium,Novice,19,46944.14
907,23,Germany,Low,Novice,14,31037.74
908,51,Italy,Low,Expert,16,38984.08
909,30,Austria,Low,Intermediate,11,21006.03
910,38,Germany,Low,Intermediate,6,5232.53
911,27,Austria,Low,Intermediate,14,28536.58
912,41,Germany,Medium,Expert,5,10399.39
913,43,Spain,Low,Novice,12,23096.42
914,26,France,Medium,Novice,14,20104.16
915,58,Italy,Medium,Novice,20,38719.29
916,53,Sweden,High,Intermediate,20,45349.53
917,40,France,Medium,Expert,5,9463.51
918,42,Netherlands,Medium,Novice,5,12212.95
919,29,Sweden,Low,Intermediate,8,18667.28
920,54,Italy,High,Intermediate,14,28761.61
921,54,Germany,Low,Novice,16,41550.49
922,57,France,Medium,Novice,9,22224.89
923,49,France,Medium,Novice,12,26615.23
924,40,Netherlands,Low,Expert,6,16685.97
925,23,Austria,Medium,Intermediate,7,9955.52
926,39,Italy,Low,Novice,6,10640.65
927,62,Germany,Medium,Intermediate,14,21127.51
928,64,Germany,Low,Novice,18,49835.41
929,44,France,High,Novice,5,4646.4
930,42,Netherlands,Medium,Novice,15,23897.54
931,48,Austria,High,Intermediate,16,20220.47
932,61,France,Low,Novice,5,7535.6
933,20,Netherlands,Low,Novice,19,32171.37
934,24,Germany,Medium,Expert,13,20703.25
935,28,Sweden,Low,Expert,19,43700.01
936,23,Netherlands,Medium,Intermediate,19,31356.93
937,48,Sweden,Low,Expert,12,20495.87
938,28,Spain,High,Novice,8,11292.04
939,24,Netherlands,Low,Novice,6,16693.1
940,62,Spain,Medium,Intermediate,14,34191.92
941,34,Sweden,Low,Novice,14,24763.63
942,21,Italy,Medium,Expert,11,14696.01
943,27,Germany,Medium,Novice,20,31200.17
944,36,Austria,Medium,Intermediate,9,20917.37
945,30,Germany,Low,Novice,8,8723.12
946,36,Germany,Medium,Novice,20,34918.16
947,43,Italy,Medium,Intermediate,7,9177.92
948,23,Sweden,Medium,Novice,12,22357.42
949,42,Netherlands,Low,Novice,11,20616.28
950,46,Italy,Low,Expert,16,33902.23
951,54,Germany,Low,Intermediate,10,16516.25
952,24,Germany,Medium,Expert,15,30969.62
953,44,Austria,Medium,Intermediate,7,12476.32
954,42,Austria,Medium,Expert,9,21367.44
955,61,Austria,High,Intermediate,7,23283.2
956,33,Italy,Low,Novice,13,14032.2
957,63,Germany,Medium,Expert,9,16333.01
958,54,Sweden,High,Novice,7,6208.86
959,46,France,High,Novice,13,24051.52
960,31,Austria,Low,Novice,8,8764.55
961,23,Sweden,Medium,Expert,9,12704.22
962,58,France,High,Novice,14,27256.63
963,64,Austria,Low,Novice,15,26185.66
964,43,Spain,Medium,Novice,7,13352.18
965,47,Austria,Low,Intermediate,20,51784.2
966,55,Spain,Medium,Novice,18,35261.18
967,27,France,Medium,Intermediate,17,28295.78
968,24,Germany,Medium,Novice,19,32917.87
969,36,Austria,Medium,Novice,17,36207.48
970,44,Netherlands,Medium,Novice,20,45962.97
971,56,Italy,Low,Novice,17,36196.38
972,27,Spain,Medium,Intermediate,12,29059.2
973,20,Italy,High,Novice,12,29302.7
974,33,Germany,Medium,Expert,19,43138.0
975,41,Germany,Medium,Intermediate,16,24310.8
976,37,Netherlands,High,Expert,10,19200.4
977,61,Germany,High,Novice,20,32691.93
978,37,Sweden,Medium,Expert,7,11715.12
979,35,Sweden,Medium,Intermediate,8,17288.26
980,30,Italy,Low,Expert,5,9583.54
981,65,Italy,Medium,Expert,16,28939.21
982,21,Spain,Medium,Novice,10,33022.97
983,63,Spain,Medium,Intermediate,12,26050.93
984,51,Spain,Low,Novice,7,13235.57
985,30,Austria,Low,Novice,5,17789.27
986,21,Netherlands,Medium,Novice,6,8303.87
987,47,Spain,Medium,Expert,19,35450.76
988,61,Germany,Low,Novice,20,34235.96
989,46,France,High,Novice,17,32806.64
990,53,Netherlands,Medium,Expert,13,31297.87
991,34,Sweden,High,Novice,9,18696.95
992,19,Italy,Low,Expert,7,17139.35
993,31,Austria,Low,Novice,14,29432.0
994,31,Netherlands,Medium,Intermediate,6,4856.4
995,61,Germany,Medium,Novice,5,21774.59
996,29,Spain,High,Novice,18,29465.48
997,56,Austria,High,Intermediate,5,15979.67
998,63,Sweden,Low,Expert,17,30536.04
999,40,Italy,Low,Novice,6,16014.55
1000,61,Spain,High,Novice,16,19015.75
1001,24,Germany,Medium,Intermediate,15,27064.32
1002,41,Spain,Medium,Intermediate,19,34411.7
1003,37,Sweden,Low,Novice,16,26391.73
1004,35,Sweden,Medium,Novice,5,8351.46
1005,59,Sweden,High,Intermediate,20,42461.89
1006,30,France,Medium,Novice,20,40619.07
1007,21,Austria,High,Expert,14,22763.4
1008,43,Sweden,Medium,Novice,16,36960.41
1009,19,Sweden,Medium,Novice,18,48189.06
1010,44,Italy,Medium,Novice,11,12733.83
1011,63,Spain,High,Novice,20,36713.16
1012,63,France,Medium,Intermediate,10,22872.04
1013,48,Sweden,Medium,Novice,19,33217.27
1014,28,Austria,Medium,Intermediate,18,23833.48
1015,36,Germany,Medium,Intermediate,17,32779.18
1016,64,Austria,Medium,Expert,19,38886.15
1017,61,Netherlands,Medium,Novice,8,8290.46
1018,32,Sweden,High,Novice,6,11339.62
1019,39,Netherlands,Low,Novice,13,20828.64
1020,25,Italy,Low,Intermediate,15,22487.5
1021,55,Spain,Low,Expert,14,24963.28
1022,50,Germany,High,Novice,17,54379.37
1023,37,Italy,Low,Expert,20,33573.7
1024,26,France,Medium,Expert,17,33980.58
1025,47,France,Medium,Intermediate,12,29616.14
1026,23,Italy,Medium,Expert,7,14208.41
1027,38,Sweden,Low,Novice,9,28891.86
1028,31,Austria,Medium,Intermediate,19,38215.22
1029,28,Italy,Medium,Intermediate,17,41602.08
1030,26,Spain,Medium,Novice,18,33381.99
1031,45,Italy,Medium,Novice,16,19892.37
1032,30,Sweden,Medium,Novice,6,10020.81
1033,38,Austria,High,Novice,13,24057.86
1034,61,Germany,Medium,Novice,16,42392.69
1035,62,Netherlands,Medium,Novice,11,13385.48
1036,50,Spain,Medium,Novice,14,23274.12
1037,20,Netherlands,High,Novice,12,32742.17
1038,51,Spain,Medium,Novice,6,8996.03
1039,61,France,Medium,Expert,8,20042.01
1040,40,Austria,Low,Expert,18,33695.78
1041,43,Germany,Low,Intermediate,7,6659.29
1042,26,France,Medium,Intermediate,16,31360.28
1043,28,Germany,Medium,Intermediate,5,18829.38
1044,20,Italy,High,Novice,18,36888.3
1045,52,Spain,Low,Expert,19,41412.93
1046,60,Germany,Medium,Novice,14,24921.55
1047,62,Germany,Medium,Novice,16,23724.07
1048,53,Netherlands,Medium,Novice,11,20593.91
1049,62,Sweden,Medium,Novice,14,31045.07
1050,60,Germany,Medium,Novice,9,20788.73
1051,56,Sweden,Low,Expert,16,41381.59
1052,24,Spain,Medium,Novice,10,30442.15
1053,25,Austria,Low,Novice,10,26670.53
1054,30,Austria,Low,Intermediate,18,30773.54
1055,30,Netherlands,Medium,Novice,19,38967.48
1056,20,Spain,Medium,Novice,12,30178.65
1057,48,Netherlands,Low,Novice,14,31839.61
1058,23,Germany,High,Intermediate,13,16442.37
1059,27,Germany,Medium,Novice,15,28753.67
1060,64,Germany,High,Intermediate,14,41038.07
1061,47,Netherlands,Low,Novice,6,8801.4
1062,29,Austria,Low,Novice,13,24238.72
1063,61,Netherlands,Medium,Novice,5,3004.02
1064,20,Germany,High,Intermediate,8,19565.93
1065,28,Netherlands,Medium,Novice,14,31634.38
1066,57,Netherlands,High,Novice,16,17285.54
1067,39,France,Low,Novice,5,6684.97
1068,47,Netherlands,High,Intermediate,12,27313.9
1069,48,Austria,Medium,Expert,18,37814.82
1070,28,Germany,Low,Intermediate,15,22869.7
1071,28,Germany,Medium,Intermediate,12,19037.16
1072,54,Sweden,Medium,Intermediate,5,13176.27
1073,40,Spain,Low,Intermediate,12,25243.42
1074,64,France,Medium,Novice,11,24392.23
1075,44,Italy,Low,Novice,17,34083.54
1076,38,Germany,Medium,Intermediate,6,15863.71
1077,65,Spain,Medium,Novice,6,17814.62
1078,60,Austria,Medium,Intermediate,15,25022.51
1079,62,Spain,Low,Intermediate,14,33867.52
1080,33,Italy,Medium,Intermediate,5,3115.59
1081,42,France,High,Intermediate,7,15986.13
1082,57,Germany,Low,Expert,19,19442.93
1083,50,Austria,Medium,Novice,16,51159.5
1084,28,Germany,Medium,Novice,16,26649.65
1085,39,Netherlands,Low,Novice,11,16637.6
1086,59,Italy,Medium,Novice,12,40879.72
1087,47,Italy,High,Novice,14,30734.13
1088,49,Italy,Medium,Expert,12,17726.96
1089,65,Sweden,Low,Novice,6,13936.37
1090,20,Spain,Medium,Expert,19,40036.69
1091,56,Spain,Medium,Expert,16,33945.04
1092,53,France,Medium,Novice,6,18703.77
1093,39,Netherlands,High,Expert,17,29682.34
1094,47,Netherlands,Medium,Intermediate,16,29253.96
1095,48,Sweden,Medium,Intermediate,18,37754.96
1096,25,Germany,Medium,Novice,8,13339.7
1097,39,Netherlands,High,Expert,19,36564.11
1098,36,Spain,Medium,Intermediate,10,18282.35
1099,20,France,Medium,Expert,7,20622.11
1100,65,Sweden,Medium,Novice,18,24525.02
1101,30,France,Low,Expert,9,14050.45
1102,31,Italy,High,Novice,16,27392.44
1103,39,Germany,Medium,Novice,7,13344.14
1104,58,Austria,Medium,Novice,10,25922.61
