user_id,age,income_level,investment_experience,num_investments,total_invested,avg_investment,avg_return_percent,dominant_category,return_per_investment
302,47,Medium,Novice,14,25343.22,1810.23,5.256428571428572,Stock,9515.344692857143
303,26,High,Novice,10,28567.14,2856.714,4.108,Stock,11735.381112
304,49,Low,Expert,18,44824.55,2490.2527777777777,5.300000000000001,None,13198.339722222223
305,26,Medium,Intermediate,18,27613.81,1534.1005555555557,-0.6777777777777777,None,-1039.7792654320988
306,65,High,Novice,9,10257.28,1139.697777777778,-1.372222222222222,None,-1563.9186172839507
307,65,Low,Novice,5,15953.18,3190.636,10.4,Index Fund,33182.6144
308,24,Medium,Novice,5,5014.57,1002.914,17.434,Index Fund,17484.802676
309,35,Medium,Novice,5,8326.86,1665.372,7.403999999999999,Commodities,12330.414287999998
310,46,High,Novice,15,23942.44,1596.1626666666668,3.132,Commodities,4999.181472000001
311,61,Medium,Expert,19,25600.95,1347.4184210526316,3.513157894736842,Bond,4733.693663434903
312,40,Medium,Novice,13,29676.25,2282.7884615384614,0.9223076923076922,None,2105.4333579881654
313,25,High,Novice,17,28920.52,1701.2070588235295,7.8100000000000005,Stock,13286.427129411766
314,31,Medium,Expert,20,42017.67,2100.8835,5.9855,Crypto,12574.83818925
315,21,Medium,Expert,19,31021.1,1632.6894736842107,8.98,None,14661.551473684212
316,54,Low,Intermediate,18,27952.02,1552.89,3.5822222222222218,Commodities,5562.797066666666
317,31,Low,Expert,8,9137.83,1142.22875,-0.35375,Bond,-404.0634203125
318,39,Low,Expert,5,10532.72,2106.544,-5.992,Bond,-12622.411648
319,18,High,Novice,14,19444.53,1388.8950000000002,4.990714285714286,Commodities,6931.578117857144
320,26,Low,Novice,7,10698.98,1528.4257142857143,5.207142857142856,Stock,7958.731040816326
321,60,Low,Novice,16,24887.39,1555.461875,12.36625,Commodities,19235.230411718752
322,33,Medium,Novice,19,44433.44,2338.602105263158,10.037894736842107,ETF,23474.641763988926
323,21,Medium,Intermediate,19,40427.53,2127.7647368421053,9.50263157894737,None,20219.36438088643
324,65,Medium,Intermediate,12,30926.38,2577.1983333333333,7.826666666666667,Index Fund,20170.872288888888
325,50,Low,Intermediate,19,26471.26,1393.2242105263158,10.523684210526316,None,14661.85162603878
326,57,Medium,Expert,12,16715.39,1392.9491666666665,3.920833333333333,Real Estate,5461.5215243055545
327,60,Medium,Intermediate,11,20381.94,1852.9036363636362,9.462727272727273,None,17533.52177355372
328,19,High,Expert,16,31977.39,1998.586875,7.381875,ETF,14753.318487890625
329,45,Low,Intermediate,16,31833.17,1989.5731250000001,3.8724999999999996,Real Estate,7704.6219265624995
330,46,High,Novice,13,20070.05,1543.85,-2.4669230769230763,Index Fund,-3808.5591923076913
331,27,Low,Intermediate,20,46299.34,2314.9669999999996,1.1219999999999999,None,2597.3929739999994
332,55,Medium,Novice,14,25176.31,1798.3078571428573,4.125,None,7418.019910714286
333,56,Low,Intermediate,18,34768.11,1931.5616666666667,11.375555555555556,Crypto,21972.58704814815
334,45,Medium,Novice,14,24728.73,1766.337857142857,5.205714285714286,None,9195.050216326532
335,59,High,Intermediate,5,5068.0,1013.6,3.3319999999999994,Bond,3377.3151999999995
336,31,Medium,Novice,5,4094.79,818.9580000000001,6.806,Index Fund,5573.8281480000005
337,39,Medium,Novice,14,23628.09,1687.7207142857144,3.503571428571429,None,5913.0500739795925
338,24,Medium,Intermediate,5,6199.48,1239.896,-0.7939999999999994,Crypto,-984.4774239999992
339,41,Medium,Novice,15,25343.79,1689.586,-0.01733333333333332,Crypto,-29.28615733333331
340,23,Low,Novice,11,10588.79,962.6172727272728,4.7272727272727275,Stock,4550.55438016529
341,65,Medium,Novice,17,29038.51,1708.1476470588234,-0.7923529411764707,ETF,-1353.4558121107268
342,21,High,Intermediate,16,28422.34,1776.39625,8.391875,Index Fund,14907.295280468752
343,60,Medium,Expert,16,33723.97,2107.748125,4.881875,Bond,10289.762877734376
344,45,High,Novice,17,41714.34,2453.7847058823527,6.644117647058824,ETF,16303.234266435986
345,36,Medium,Novice,8,13884.8,1735.6,6.17125,None,10710.821499999998
346,50,Low,Novice,20,33022.98,1651.149,6.145,None,10146.310604999999
347,24,High,Novice,10,14243.78,1424.3780000000002,6.531999999999999,Commodities,9304.037096
348,35,Low,Novice,14,23561.59,1682.9707142857144,4.897142857142858,ETF,8241.7480122449
349,53,High,Intermediate,7,5462.48,780.3542857142857,-0.6185714285714285,None,-482.7048653061224
350,59,Low,Expert,11,22367.18,2033.38,8.082727272727272,Stock,16435.25598181818
351,62,Low,Novice,17,28963.87,1703.7570588235294,1.2582352941176467,None,2143.7272640138403
352,37,Medium,Novice,15,36055.9,2403.726666666667,5.233333333333333,Commodities,12579.50288888889
353,27,Medium,Novice,16,22802.62,1425.16375,-0.6449999999999998,Commodities,-919.2306187499996
354,65,High,Novice,13,20158.7,1550.6692307692308,11.721538461538461,None,18176.2290295858
355,51,Medium,Novice,19,27166.22,1429.801052631579,1.047894736842105,None,1498.2809977839333
356,28,Medium,Novice,20,32917.1,1645.855,6.1335,Commodities,10094.8516425
357,54,Low,Novice,9,13574.8,1508.3111111111111,8.113333333333333,Crypto,12237.430814814816
358,28,Medium,Intermediate,18,60322.54,3351.2522222222224,-0.07833333333333334,None,-262.51475740740744
359,35,Medium,Novice,10,14382.03,1438.203,4.182,Bond,6014.564946
360,46,Low,Intermediate,5,8034.89,1606.9779999999998,-7.878,Real Estate,-12659.772684
361,25,Medium,Novice,5,16205.26,3241.052,2.466,None,7992.4342320000005
362,61,Medium,Intermediate,15,34863.4,2324.226666666667,6.383333333333334,Crypto,14836.313555555558
363,20,Medium,Intermediate,8,17646.11,2205.76375,9.4175,Real Estate,20772.780115625003
364,18,Medium,Novice,6,13175.09,2195.8483333333334,3.045,None,6686.358175
365,26,Low,Novice,12,16767.99,1397.3325000000002,3.8216666666666668,Bond,5340.139037500001
366,18,Medium,Novice,5,12311.78,2462.3559999999998,2.9300000000000006,Index Fund,7214.703080000001
367,42,Medium,Intermediate,8,21187.96,2648.495,13.08,None,34642.3146
368,60,Medium,Novice,14,9153.44,653.8171428571428,7.8064285714285715,Bond,5103.976824489796
369,65,Medium,Novice,19,37352.64,1965.9284210526316,5.919473684210526,Bond,11637.261553462604
370,22,Medium,Novice,14,43566.44,3111.888571428571,16.217142857142857,Real Estate,50465.94151836734
371,43,Medium,Novice,15,26667.58,1777.8386666666668,8.516666666666667,None,15141.259311111113
372,43,High,Novice,5,4840.8,968.1600000000001,12.706,None,12301.44096
373,57,High,Expert,13,34873.71,2682.5930769230768,5.135384615384615,Crypto,13776.147216568046
374,23,High,Novice,15,24343.19,1622.8793333333333,4.415333333333334,Bond,7165.553216444445
375,55,Medium,Novice,17,38477.99,2263.411176470588,7.097058823529412,None,16063.562261245675
376,37,Medium,Novice,16,24869.36,1554.335,6.395625,Index Fund,9940.943784375
377,28,Medium,Novice,5,5803.19,1160.638,3.5060000000000002,Stock,4069.196828
378,50,High,Novice,9,18197.74,2021.9711111111112,8.715555555555556,ETF,17622.601550617284
379,64,Medium,Novice,13,19121.35,1470.8730769230767,6.645384615384615,Bond,9774.517316568046
380,24,Low,Novice,20,47528.56,2376.428,8.452499999999999,Crypto,20086.757669999995
381,27,Medium,Novice,15,17195.93,1146.3953333333334,4.226666666666666,None,4845.430942222221
382,58,Medium,Intermediate,11,24950.27,2268.2063636363637,4.156363636363637,Crypto,9427.49044958678
383,55,Medium,Expert,7,12062.69,1723.2414285714287,1.0428571428571427,None,1797.0946326530611
384,59,High,Novice,13,18925.98,1455.8446153846153,15.85923076923077,Index Fund,23088.575719526627
385,58,Low,Novice,5,13469.08,2693.816,11.346,None,30564.036335999997
386,46,Medium,Novice,11,33452.05,3041.0954545454547,-1.0145454545454546,None,-3085.3295702479345
387,21,Medium,Novice,7,13333.24,1904.7485714285715,8.447142857142858,None,16089.68328979592
388,46,Low,Expert,11,27689.36,2517.2145454545457,2.7827272727272723,Stock,7004.7215669421485
389,22,High,Expert,7,5796.76,828.1085714285715,-7.468571428571429,Index Fund,-6184.788016326532
390,57,Medium,Novice,5,8620.7,1724.1399999999999,7.384,Crypto,12731.04976
391,53,Medium,Novice,11,23359.0,2123.5454545454545,8.719090909090909,Commodities,18515.385867768593
392,54,Low,Intermediate,13,27428.02,2109.8476923076923,11.213846153846154,Commodities,23659.5074295858
393,50,High,Novice,16,39560.97,2472.560625,10.440624999999999,Index Fund,25815.078275390624
394,39,Low,Intermediate,19,38719.66,2037.8768421052634,2.2184210526315793,Crypto,4520.868889196678
395,20,Medium,Expert,19,30189.76,1588.9347368421054,8.716842105263158,Stock,13850.4932166205
396,51,Medium,Novice,12,27199.47,2266.6225,-3.061666666666667,ETF,-6939.642554166668
397,36,Medium,Novice,12,21069.77,1755.8141666666668,1.611666666666667,Bond,2829.7871652777785
398,56,Medium,Intermediate,15,24480.39,1632.026,4.025333333333333,ETF,6569.448658666667
399,22,Low,Intermediate,9,21962.47,2440.2744444444447,4.404444444444445,Crypto,10748.053219753088
400,36,Medium,Intermediate,20,29379.81,1468.9905,5.837,ETF,8574.4975485
401,56,Low,Novice,16,44179.5,2761.21875,2.68625,None,7417.3238671875
402,60,High,Novice,17,36102.21,2123.659411764706,1.6899999999999997,Index Fund,3588.9844058823523
403,59,Medium,Novice,18,34517.66,1917.647777777778,8.872222222222222,Commodities,17013.797228395062
404,63,Medium,Novice,5,13479.07,2695.814,0.20799999999999982,Commodities,560.7293119999995
405,39,Low,Intermediate,7,13123.35,1874.7642857142857,13.067142857142857,Crypto,24497.812744897958
406,65,High,Novice,10,21701.38,2170.138,4.659000000000001,Crypto,10110.672942000001
407,60,Medium,Novice,19,36529.08,1922.583157894737,6.475789473684211,None,12450.243776177287
408,37,High,Novice,10,17989.15,1798.9150000000002,2.3850000000000002,Bond,4290.412275000001
409,49,Low,Novice,13,41674.76,3205.7507692307695,4.352307692307692,None,13952.413732544379
410,22,High,Novice,19,33244.68,1749.72,3.2668421052631578,Real Estate,5716.058968421053
411,52,Medium,Intermediate,7,9318.71,1331.2442857142855,-0.018571428571428936,Commodities,-24.72310816326579
412,60,High,Intermediate,19,55325.75,2911.8815789473683,-0.21315789473684196,None,-620.6905470914123
413,56,Low,Novice,14,41125.12,2937.508571428571,-1.2007142857142858,ETF,-3527.108506122449
414,62,Medium,Expert,11,23181.13,2107.3754545454544,6.420000000000001,Bond,13529.350418181819
415,64,Low,Novice,6,20594.46,3432.41,12.303333333333333,None,42230.08436666666
416,64,High,Intermediate,18,35491.07,1971.726111111111,2.343888888888889,Commodities,4621.5069237654325
417,65,Medium,Intermediate,16,25931.39,1620.711875,0.13812500000000005,None,223.86082773437508
418,37,Medium,Expert,15,30045.65,2003.0433333333335,8.29,None,16605.22923333333
419,30,Medium,Intermediate,16,31044.56,1940.285,3.5418749999999997,None,6872.246934375
420,46,Medium,Intermediate,9,17108.54,1900.948888888889,3.7633333333333336,None,7153.90431851852
421,50,Medium,Novice,11,27752.8,2522.9818181818187,5.580909090909091,Commodities,14080.53216528926
422,30,Medium,Expert,13,26910.1,2070.007692307692,-1.2569230769230773,None,-2601.840437869823
423,21,Medium,Novice,18,47094.21,2616.345,6.361666666666667,Bond,16644.314775
424,24,High,Expert,17,22996.24,1352.7199999999998,7.710588235294118,ETF,10430.266917647057
425,36,Medium,Novice,19,42529.37,2238.387894736842,2.2784210526315793,Crypto,5099.9901033241
426,50,High,Novice,13,29562.05,2274.003846153846,-0.5292307692307688,Real Estate,-1203.472804733727
427,32,Medium,Novice,19,37327.43,1964.6015789473684,5.604736842105264,Crypto,11011.074849584487
428,19,Low,Intermediate,5,5247.63,1049.526,11.386000000000001,Stock,11949.903036000002
429,33,High,Novice,18,39535.98,2196.4433333333336,5.006111111111111,Stock,10995.639375925928
430,19,High,Expert,17,31497.78,1852.8105882352943,4.784705882352942,Commodities,8865.153720415226
431,59,Medium,Novice,6,17505.33,2917.5550000000003,4.788333333333333,Index Fund,13970.225858333333
432,36,Medium,Expert,17,52601.37,3094.1982352941177,2.235882352941176,Stock,6918.2632307958465
433,63,Medium,Novice,7,19322.5,2760.3571428571427,6.474285714285714,None,17871.34081632653
434,23,Low,Expert,7,6930.34,990.0485714285714,-6.524285714285715,None,-6459.359751020409
435,53,Medium,Novice,10,9410.74,941.074,5.402,None,5083.681748
436,36,Medium,Novice,19,40366.26,2124.54,6.24,Stock,13257.1296
437,44,Medium,Novice,5,5586.15,1117.23,4.576,Bond,5112.44448
438,25,High,Intermediate,8,15187.54,1898.4424999999999,15.0975,Crypto,28661.73564375
439,19,Medium,Novice,14,24681.79,1762.9850000000001,6.388571428571429,Crypto,11262.955600000001
440,27,Medium,Intermediate,15,31878.62,2125.2413333333334,1.4940000000000002,None,3175.1105520000006
441,33,Medium,Intermediate,10,21874.28,2187.428,10.904,Index Fund,23851.714912
442,23,High,Novice,15,24883.44,1658.896,5.328,None,8838.597888
443,51,Medium,Expert,19,43043.14,2265.4284210526316,5.971578947368421,Crypto,13528.184665927978
444,53,Medium,Novice,10,18304.9,1830.4900000000002,6.2,Stock,11349.038000000002
445,58,High,Novice,8,8638.34,1079.7925,5.095,Index Fund,5501.5427875
446,19,Medium,Novice,18,31449.54,1747.1966666666667,6.007222222222222,None,10495.798642592592
447,64,Medium,Intermediate,20,28774.62,1438.731,2.615,Real Estate,3762.2815650000002
448,65,Medium,Novice,8,16998.08,2124.76,3.33625,None,7088.730550000001
449,52,High,Novice,8,15861.39,1982.67375,11.643749999999999,None,23085.757476562496
450,61,High,Novice,8,20592.43,2574.05375,-0.8250000000000003,None,-2123.594343750001
451,29,Low,Intermediate,9,32392.8,3599.2,9.985555555555557,None,35940.01155555556
452,47,Low,Novice,15,16503.09,1100.206,11.515333333333333,Real Estate,12669.238825333332
453,30,Medium,Novice,16,44616.54,2788.53375,1.2162499999999998,Bond,3391.5541734374997
454,43,Medium,Novice,13,24830.54,1910.0415384615385,6.936923076923078,None,13249.811226035505
455,59,Low,Expert,11,22611.12,2055.5563636363636,8.260909090909092,Real Estate,16980.76425123967
456,21,Medium,Novice,7,8755.25,1250.75,7.291428571428571,Real Estate,9119.754285714285
457,41,High,Intermediate,14,24325.77,1737.555,1.2857142857142854,Index Fund,2233.999285714285
458,42,High,Novice,12,21409.69,1784.1408333333331,9.3025,Index Fund,16596.97010208333
459,49,High,Intermediate,19,22265.43,1171.8647368421052,-2.6515789473684213,Index Fund,-3107.291865373961
460,23,Medium,Novice,17,24618.64,1448.155294117647,2.4517647058823524,Stock,3550.536038754324
461,29,Low,Novice,12,22705.26,1892.1049999999998,3.43,None,6489.92015
462,38,Low,Novice,16,23960.01,1497.5006250000001,6.873125,Index Fund,10292.508983203126
463,63,Low,Novice,15,24600.06,1640.0040000000001,6.796,None,11145.467184000001
464,46,Medium,Expert,6,11094.64,1849.1066666666666,-3.9200000000000004,Real Estate,-7248.4981333333335
465,57,Low,Expert,18,25417.19,1412.066111111111,5.41,None,7639.277661111111
466,21,Medium,Novice,10,18168.21,1816.821,-0.2509999999999996,Bond,-456.0220709999993
467,50,Medium,Novice,12,32803.11,2733.5925,3.601666666666667,Commodities,9845.4889875
468,19,High,Intermediate,18,39541.11,2196.7283333333335,4.137777777777777,None,9089.57368148148
469,46,Low,Novice,7,18250.92,2607.274285714286,-0.26000000000000006,Stock,-677.8913142857145
470,59,Medium,Expert,18,39088.26,2171.57,7.797222222222222,Index Fund,16932.21386111111
471,20,Low,Novice,10,22144.21,2214.421,-6.944,None,-15376.939423999998
472,41,Medium,Novice,18,26274.0,1459.6666666666667,6.952777777777778,Bond,10148.737962962965
473,26,Medium,Novice,8,13046.52,1630.815,2.6937499999999996,ETF,4393.00790625
474,35,High,Novice,15,29100.87,1940.058,4.617333333333333,Crypto,8957.894471999998
475,29,Medium,Expert,16,30741.97,1921.373125,9.045,None,17378.819915625
476,25,Medium,Intermediate,16,37052.94,2315.80875,7.62875,Real Estate,17666.7260015625
477,31,Low,Expert,14,26838.0,1917.0,4.573571428571428,ETF,8767.536428571428
478,49,Low,Expert,13,18004.08,1384.9292307692308,1.8430769230769228,Crypto,2552.5311053254436
479,46,High,Novice,15,42117.44,2807.8293333333336,4.6273333333333335,Commodities,12992.762268444447
480,23,Medium,Expert,11,14438.62,1312.6018181818183,2.077272727272727,ETF,2726.6319586776863
481,38,Medium,Novice,8,6264.8,783.1,2.3725,Stock,1857.9047500000001
482,52,High,Expert,20,32802.64,1640.132,10.620999999999999,ETF,17419.841972
483,63,High,Intermediate,16,28749.39,1796.836875,5.525625,Stock,9928.646757421875
484,41,Low,Expert,8,25135.61,3141.95125,0.9500000000000004,ETF,2984.8536875000013
485,26,Medium,Novice,15,26001.54,1733.4360000000001,1.486,Crypto,2575.8858960000002
486,53,Medium,Expert,10,25546.87,2554.687,9.701,Index Fund,24783.018587
487,53,Medium,Novice,13,21972.22,1690.1707692307693,-0.7346153846153851,Stock,-1241.625449704143
488,37,High,Intermediate,12,27758.06,2313.1716666666666,7.4125000000000005,Real Estate,17146.38497916667
489,51,Medium,Expert,10,21434.62,2143.462,11.376999999999999,Index Fund,24386.167174
490,22,High,Intermediate,16,29485.93,1842.870625,-6.12,ETF,-11278.368225
491,46,Medium,Novice,18,24201.31,1344.5172222222222,3.253333333333333,Bond,4374.1626962962955
492,53,Medium,Intermediate,12,27587.71,2298.9758333333334,8.595833333333333,Index Fund,19761.613100694445
493,26,Medium,Expert,13,20791.59,1599.353076923077,8.892307692307693,None,14221.939668639054
494,25,Low,Novice,13,37036.02,2848.9246153846157,4.693076923076923,Real Estate,13370.222368047338
495,38,Low,Expert,20,29191.3,1459.565,6.049,None,8828.908685
496,51,High,Novice,7,22875.62,3267.945714285714,3.1028571428571428,None,10139.968702040815
497,58,Low,Intermediate,11,13708.16,1246.1963636363637,-0.19363636363636386,None,-241.30893223140524
498,57,Low,Intermediate,11,33483.88,3043.9890909090905,6.7281818181818185,None,20480.512056198346
499,55,Low,Intermediate,9,17432.93,1936.9922222222222,15.618888888888888,Bond,30253.66629753086
500,64,Medium,Expert,7,12901.47,1843.067142857143,16.541428571428572,Bond,30486.963495918368
501,20,High,Novice,19,62308.8,3279.4105263157894,1.9357894736842105,Index Fund,6348.2483767313015
502,59,Medium,Intermediate,20,48357.62,2417.8810000000003,2.404,ETF,5812.585924000001
503,54,Medium,Novice,15,17800.51,1186.7006666666666,3.074666666666667,Bond,3648.708983111111
504,58,Low,Expert,12,17766.11,1480.5091666666667,6.7683333333333335,Stock,10020.579543055555
505,48,High,Intermediate,12,32224.11,2685.3425,10.597499999999998,ETF,28457.917143749997
506,37,Low,Novice,7,14760.58,2108.654285714286,-4.538571428571428,None,-9570.27809387755
507,46,Medium,Novice,18,32592.51,1810.695,8.817222222222222,Bond,15965.300191666665
